"","id","hasInAppPurchases"
"482",392188745,TRUE
"483",392198579,FALSE
"484",392538848,FALSE
"485",392788790,FALSE
"486",392790924,FALSE
"487",392796698,TRUE
"488",392899425,FALSE
"489",392988420,FALSE
"490",393313223,FALSE
"491",393328150,FALSE
"492",393670998,FALSE
"493",393765873,TRUE
"494",393989284,FALSE
"495",394057299,FALSE
"496",394075284,TRUE
"497",394342281,FALSE
"498",394732447,TRUE
"499",395042892,TRUE
"500",395096736,FALSE
"501",395148744,FALSE
"502",395545555,FALSE
"503",395680819,FALSE
"504",395893124,TRUE
"505",395898626,TRUE
"506",395979574,FALSE
"507",396082453,FALSE
"508",396085661,FALSE
"509",396224808,FALSE
"510",396669943,FALSE
"511",396837225,TRUE
"512",396885309,FALSE
"513",397049430,TRUE
"514",397533889,FALSE
"515",397836467,TRUE
"516",398129933,TRUE
"517",398166286,TRUE
"518",398329664,TRUE
"519",398436747,TRUE
"520",398453262,FALSE
"521",398596699,FALSE
"522",398860966,TRUE
"523",398954883,TRUE
"524",398975927,TRUE
"525",399355755,TRUE
"526",399363156,TRUE
"527",399452287,TRUE
"528",399608199,FALSE
"529",399804936,TRUE
"530",400213892,FALSE
"531",400666114,FALSE
"532",400882072,TRUE
"533",400971700,FALSE
"534",401301276,FALSE
"535",401626263,FALSE
"536",401643317,FALSE
"537",401644893,FALSE
"538",401746066,FALSE
"539",401818935,TRUE
"540",402012828,TRUE
"541",402370879,TRUE
"542",402422247,FALSE
"543",402614251,FALSE
"544",403037266,TRUE
"545",403090531,FALSE
"546",403684733,TRUE
"547",403858572,TRUE
"548",404095058,FALSE
"549",404299862,TRUE
"550",404405151,FALSE
"551",404529222,FALSE
"552",404553553,TRUE
"553",404593641,FALSE
"554",404990064,FALSE
"555",405338085,TRUE
"556",405548206,TRUE
"557",405667771,TRUE
"558",405743220,FALSE
"559",405891908,FALSE
"560",406239138,FALSE
"561",406541444,TRUE
"562",406719683,FALSE
"563",407375789,FALSE
"564",407558537,FALSE
"565",407690035,FALSE
"566",407838198,FALSE
"567",407925512,TRUE
"568",407949800,FALSE
"569",407976815,FALSE
"570",408233979,TRUE
"571",408854559,FALSE
"572",409128287,TRUE
"573",409157308,FALSE
"574",409299054,FALSE
"575",409362880,FALSE
"576",409395695,TRUE
"577",409563112,TRUE
"578",409605521,FALSE
"579",409838725,FALSE
"580",409869453,FALSE
"581",409890132,TRUE
"582",410031728,FALSE
"583",410089731,TRUE
"584",410148139,TRUE
"585",410229362,TRUE
"586",410319945,FALSE
"587",410351918,TRUE
"588",410395246,FALSE
"589",410896080,FALSE
"590",411206394,FALSE
"591",411430426,FALSE
"592",411608323,FALSE
"593",411711646,TRUE
"594",411766326,FALSE
"595",411843682,TRUE
"596",411930498,FALSE
"597",412223222,TRUE
"598",412395632,TRUE
"599",412792865,FALSE
"600",413246702,FALSE
"601",413423472,TRUE
"602",413487517,TRUE
"603",413511993,TRUE
"604",413618155,FALSE
"605",413936865,TRUE
"606",413993350,FALSE
"607",414002091,FALSE
"608",414113282,FALSE
"609",414245413,FALSE
"610",414430589,TRUE
"611",414478124,TRUE
"612",414603431,TRUE
"613",414706506,FALSE
"614",414834813,FALSE
"615",414835676,FALSE
"616",415069562,FALSE
"617",415138546,FALSE
"618",415468221,FALSE
"619",415606289,FALSE
"620",415842508,FALSE
"621",415850124,FALSE
"622",416023011,FALSE
"623",416048305,FALSE
"624",416345444,TRUE
"625",416457422,FALSE
"626",416981420,TRUE
"627",417200582,FALSE
"628",417352269,TRUE
"629",417373312,TRUE
"630",417817520,FALSE
"631",417906074,TRUE
"632",418075935,FALSE
"633",418987775,TRUE
"634",419135449,TRUE
"635",419261235,FALSE
"636",419411014,FALSE
"637",419724490,FALSE
"638",419805549,FALSE
"639",420009108,TRUE
"640",420635506,TRUE
"641",420636551,TRUE
"642",420859056,FALSE
"643",421167112,TRUE
"644",421168738,TRUE
"645",421254504,TRUE
"646",421547368,FALSE
"647",421894356,FALSE
"648",421988577,FALSE
"649",421998342,TRUE
"650",422366403,FALSE
"651",422667065,TRUE
"652",422689480,FALSE
"653",422845617,FALSE
"654",423084029,FALSE
"655",423198259,FALSE
"656",423246594,FALSE
"657",423443665,FALSE
"658",423492040,FALSE
"659",423514795,FALSE
"660",423855879,FALSE
"661",424123969,TRUE
"662",424216726,TRUE
"663",424229589,TRUE
"664",424591347,FALSE
"665",424598114,FALSE
"666",424881832,TRUE
"667",424912055,FALSE
"668",425073498,TRUE
"669",425349261,TRUE
"670",425996445,TRUE
"671",426072035,FALSE
"672",426097375,TRUE
"673",426170776,TRUE
"674",426282304,TRUE
"675",426382105,FALSE
"676",426414466,FALSE
"677",426415634,TRUE
"678",426747278,TRUE
"679",427419772,TRUE
"680",427457043,FALSE
"681",427555239,FALSE
"682",427916203,FALSE
"683",427941017,TRUE
"684",428970841,FALSE
"685",429009175,FALSE
"686",429047995,FALSE
"687",429610587,FALSE
"688",429775439,FALSE
"689",429870273,TRUE
"690",429885089,TRUE
"691",430152294,TRUE
"692",430200224,FALSE
"693",430229059,FALSE
"694",430234732,FALSE
"695",430616332,FALSE
"696",430823968,FALSE
"697",430920838,FALSE
"698",431023686,FALSE
"699",431033044,TRUE
"700",431065024,FALSE
"701",431229633,FALSE
"702",431493086,FALSE
"703",431865275,FALSE
"704",431946152,TRUE
"705",432080204,FALSE
"706",432274380,TRUE
"707",432278816,FALSE
"708",432455516,FALSE
"709",432504470,TRUE
"710",432749907,TRUE
"711",432771571,FALSE
"712",432791399,FALSE
"713",432850619,TRUE
"714",433156786,FALSE
"715",433398108,TRUE
"716",433508740,FALSE
"717",433592592,TRUE
"718",433596395,FALSE
"719",433620759,TRUE
"720",433622275,TRUE
"721",433671262,FALSE
"722",433847884,TRUE
"723",434209233,TRUE
"724",434374726,FALSE
"725",434826169,FALSE
"726",434832826,FALSE
"727",434893913,TRUE
"728",435138734,FALSE
"729",435476174,FALSE
"730",435693872,FALSE
"731",435728260,FALSE
"732",435871950,FALSE
"733",435883126,FALSE
"734",435913585,FALSE
"735",436114747,TRUE
"736",436134867,FALSE
"737",436180275,TRUE
"738",436491861,FALSE
"739",436555490,TRUE
"740",436577167,TRUE
"741",436672029,FALSE
"742",436957087,TRUE
"743",437025413,FALSE
"744",437314677,FALSE
"745",437818260,FALSE
"746",438314348,FALSE
"747",438426078,TRUE
"748",438475005,TRUE
"749",438865278,FALSE
"750",439176506,FALSE
"751",439438619,FALSE
"752",439495358,FALSE
"753",439628153,FALSE
"754",439638720,FALSE
"755",439852091,FALSE
"756",439873467,TRUE
"757",440045374,TRUE
"758",440141669,FALSE
"759",440488550,FALSE
"760",440677948,FALSE
"761",440948110,TRUE
"762",441179131,TRUE
"763",441216572,FALSE
"764",441457218,TRUE
"765",441599491,FALSE
"766",442012681,TRUE
"767",442378070,FALSE
"768",442522082,TRUE
"769",442705759,FALSE
"770",442839435,FALSE
"771",443321291,TRUE
"772",443324720,FALSE
"773",443354861,TRUE
"774",443369807,TRUE
"775",443637419,TRUE
"776",443646748,TRUE
"777",443904275,TRUE
"778",443926246,FALSE
"779",443932954,FALSE
"780",444062672,FALSE
"781",444553118,TRUE
"782",444553167,FALSE
"783",444745181,FALSE
"784",444844790,TRUE
"785",444934666,TRUE
"786",444947784,TRUE
"787",445300213,FALSE
"788",445338486,TRUE
"789",445375097,TRUE
"790",445573854,TRUE
"791",445791750,TRUE
"792",445850671,TRUE
"793",445996226,FALSE
"794",446207961,TRUE
"795",446324234,TRUE
"796",446408493,FALSE
"797",446760220,FALSE
"798",447024088,TRUE
"799",447149103,TRUE
"800",447188370,TRUE
"801",447313708,FALSE
"802",447444215,FALSE
"803",447574907,TRUE
"804",447610616,TRUE
"805",447689011,TRUE
"806",447752317,FALSE
"807",447791438,TRUE
"808",448142450,TRUE
"809",448165862,TRUE
"810",448474423,FALSE
"811",448639966,TRUE
"812",449735650,TRUE
"813",449945214,FALSE
"814",450123799,TRUE
"815",450542233,TRUE
"816",450555662,TRUE
"817",450722833,TRUE
"818",450987651,TRUE
"819",451287325,FALSE
"820",451901829,FALSE
"821",452176796,FALSE
"822",452186370,FALSE
"823",453051448,TRUE
"824",453174055,FALSE
"825",453480684,TRUE
"826",453546382,FALSE
"827",453571750,FALSE
"828",453629018,FALSE
"829",453691481,FALSE
"830",453718989,TRUE
"831",453809428,TRUE
"832",454021277,TRUE
"833",454086751,TRUE
"834",454136236,FALSE
"835",454316134,TRUE
"836",454638411,FALSE
"837",454781476,FALSE
"838",454802329,TRUE
"839",454988262,TRUE
"840",455256615,TRUE
"841",455612214,FALSE
"842",455650341,TRUE
"843",455826958,TRUE
"844",456229650,FALSE
"845",456355158,TRUE
"846",456726080,FALSE
"847",457446957,TRUE
"848",457517348,TRUE
"849",457561360,TRUE
"850",457687954,TRUE
"851",457876088,FALSE
"852",458225159,TRUE
"853",458272450,TRUE
"854",458318329,TRUE
"855",458535809,FALSE
"856",458587755,TRUE
"857",458813562,FALSE
"858",459023164,FALSE
"859",459035295,TRUE
"860",459189186,FALSE
"861",459313476,FALSE
"862",460177396,TRUE
"863",460494135,FALSE
"864",460712294,TRUE
"865",461218759,TRUE
"866",461504587,TRUE
"867",461703208,FALSE
"868",462125072,FALSE
"869",462134755,FALSE
"870",462155908,FALSE
"871",462397814,FALSE
"872",462638897,FALSE
"873",462780547,FALSE
"874",463142843,FALSE
"875",463240522,FALSE
"876",463295925,FALSE
"877",463422433,FALSE
"878",463431091,TRUE
"879",463630399,FALSE
"880",463869460,TRUE
"881",464235764,FALSE
"882",464309202,FALSE
"883",464352883,FALSE
"884",464660903,FALSE
"885",465092669,TRUE
